,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
84,3.0,3.6,1.8,0.5,4.2,1.83,1.83,0.5,1.9,1.8,4.33,1.85,3.0,4.33,1.9,1.9,3.75,4.2,3.0,1.95,1.9,1.85,1.85,4.25,3.0,2.0,1.9,1.75,0.5,1.95,3.1,3.0,3.05,1.95,Bologna,Roma,Bologna_Roma_2003
85,2.87,3.3,1.91,0.5,3.6,2.0,2.0,0.5,2.0,1.83,3.75,1.85,3.1,4.0,1.95,2.05,3.6,3.6,3.0,1.8,1.85,2.0,1.85,4.0,3.0,1.85,2.05,1.79,0.5,1.9,3.0,3.0,3.2,1.95,Chievo,Milan,Chievo_Milan_2003
86,3.0,3.8,2.0,0.5,4.0,1.91,1.91,0.5,1.9,1.8,3.4,1.95,3.0,4.33,1.85,1.95,3.75,4.0,2.9,1.9,1.95,1.8,1.95,3.8,2.9,1.95,1.95,1.75,0.5,1.95,3.1,3.0,3.05,1.85,Empoli,Parma,Empoli_Parma_2003
87,3.75,1.35,7.0,-1.25,1.4,7.5,7.5,-1.25,8.0,8.0,1.4,7.5,3.6,1.4,2.1,1.9,1.36,1.4,3.75,1.95,1.7,7.5,1.85,1.45,3.75,1.95,1.95,1.71,-1.25,2.0,3.8,3.75,3.6,1.95,Lazio,Perugia,Lazio_Perugia_2003
88,2.9,2.4,2.75,0.0,2.4,2.9,2.9,-0.25,2.62,2.75,2.38,2.85,3.0,2.37,1.85,1.75,2.5,2.4,2.8,2.1,1.95,2.8,1.75,2.4,2.8,1.85,2.05,1.85,-0.25,1.85,2.8,3.0,2.95,2.08,Lecce,Sampdoria,Lecce_Sampdoria_2003
89,3.1,1.65,4.5,-0.75,1.73,5.0,5.0,-0.75,5.0,4.33,1.67,4.8,3.0,1.8,1.85,1.9,1.66,1.73,3.0,1.95,1.95,4.8,1.85,1.73,3.0,2.1,1.8,1.79,-0.75,1.9,3.1,3.25,3.15,1.95,Udinese,Siena,Udinese_Siena_2003
90,3.1,1.75,4.33,-0.5,1.73,4.75,4.33,-0.75,4.5,4.33,1.73,4.5,3.0,1.8,1.85,1.9,1.72,1.8,3.1,1.95,1.95,4.2,1.95,1.75,3.1,1.8,2.1,1.85,-0.75,1.85,3.1,3.2,3.25,1.85,Juventus,Inter,Juventus_Inter_2003
91,2.87,3.2,2.38,0.25,3.25,2.1,2.0,0.25,2.1,2.1,2.88,2.2,3.0,3.25,1.8,1.95,3.3,3.25,3.25,1.9,2.0,2.1,1.95,3.1,3.0,1.975,1.925,1.95,0.25,1.75,2.9,2.8,3.0,1.85,Siena,Lazio,Siena_Lazio_2003
92,2.8,2.3,3.0,-0.25,2.3,3.0,3.0,-0.25,3.1,2.87,2.25,3.0,3.0,2.3,1.95,1.8,2.25,2.3,2.88,2.05,1.85,3.0,1.75,2.5,2.88,2.1,1.8,1.85,-0.25,1.85,2.7,2.88,2.7,2.08,Brescia,Udinese,Brescia_Udinese_2003
93,5.0,1.25,10.0,-1.75,1.25,9.0,9.0,-1.75,9.5,11.0,1.22,12.0,4.5,1.25,2.0,1.85,1.22,1.25,5.0,2.0,1.8,9.0,1.9,1.2,5.0,2.075,1.825,1.65,-1.75,2.05,4.5,5.0,5.35,1.9,Milan,Modena,Milan_Modena_2003
94,3.1,1.75,5.0,-0.5,1.8,4.5,4.5,-0.5,4.5,4.5,1.73,4.5,3.2,1.72,1.8,2.05,1.72,1.8,3.0,1.8,2.0,4.2,2.04,1.78,3.0,1.875,2.025,1.95,-0.5,1.75,3.1,2.88,3.15,1.78,Parma,Chievo,Parma_Chievo_2003
95,2.87,1.9,4.33,-0.5,1.8,4.0,4.0,-0.5,4.0,3.75,1.8,3.85,3.1,1.9,1.95,1.8,1.9,1.8,3.2,2.05,1.85,3.8,1.85,1.9,3.2,2.025,1.875,1.75,-0.5,1.95,2.9,3.0,3.1,1.95,Perugia,Empoli,Perugia_Empoli_2003
96,2.8,1.9,3.2,-0.25,2.1,3.4,3.4,-0.25,3.4,3.5,2.2,3.7,3.0,2.0,1.75,2.0,2.1,2.1,2.88,1.85,2.05,3.6,2.0,2.02,2.88,1.9,2.0,2.05,-0.25,1.65,3.0,2.8,2.95,1.8,Reggina,Bologna,Reggina_Bologna_2003
97,5.5,1.17,11.0,-1.75,1.17,13.0,13.0,-1.75,12.0,13.0,1.2,13.5,5.5,1.16,2.2,2.05,1.16,1.17,5.5,1.8,1.65,12.0,2.05,1.18,5.5,1.775,2.125,1.5,-1.75,2.35,5.2,5.0,5.5,1.77,Roma,Lecce,Roma_Lecce_2003
98,3.5,1.5,7.0,-1.25,1.44,6.5,6.5,-1.25,7.0,6.5,1.4,8.0,3.75,1.44,1.85,1.9,1.44,1.44,3.75,1.95,1.95,5.4,1.85,1.4,3.75,2.1,1.8,1.71,-1.25,2.0,3.5,3.75,3.8,1.95,Sampdoria,Ancona,Sampdoria_Ancona_2003
99,3.3,4.6,1.5,1.0,6.0,1.57,1.57,1.0,1.57,1.57,6.0,1.57,3.25,6.0,1.8,2.0,5.5,6.0,3.2,1.85,2.0,1.6,1.9,6.0,3.2,1.9,2.0,1.9,1.0,1.79,3.4,3.4,3.33,1.91,Empoli,Milan,Empoli_Milan_2003
100,2.9,2.8,2.375,0.25,2.87,2.37,2.38,0.25,2.37,2.37,2.8,2.35,3.0,2.75,1.85,1.9,2.8,2.88,2.88,1.95,1.95,2.4,1.95,2.95,2.87,1.9,2.0,1.85,0.25,1.85,2.8,2.875,2.95,1.85,Lazio,Juventus,Lazio_Juventus_2003
101,3.1,1.65,5.5,-1.0,1.57,6.0,6.0,-1.0,5.5,6.0,1.667,6.25,3.0,1.61,1.8,1.85,1.61,1.57,3.2,2.0,2.0,4.6,1.8,1.6,3.2,2.075,1.825,2.0,-1.0,1.71,3.2,2.875,3.15,2.0,Bologna,Ancona,Bologna_Ancona_2003
102,3.0,4.0,1.667,0.75,4.5,1.75,1.75,0.75,1.83,1.8,4.5,1.75,3.0,4.33,1.95,1.95,4.0,4.5,3.1,1.9,1.85,1.75,2.0,4.5,3.1,1.8,2.1,1.79,0.75,1.9,3.2,3.25,3.25,1.8,Chievo,Roma,Chievo_Roma_2003
103,5.0,1.3,9.0,-1.5,1.3,9.0,9.0,-1.5,9.5,9.0,1.286,9.0,4.5,1.28,2.05,1.8,1.22,1.3,4.33,2.05,1.75,8.5,1.85,1.3,4.33,2.025,1.875,1.65,-1.5,2.05,4.0,4.333,4.5,1.95,Inter,Perugia,Inter_Perugia_2003
104,2.8,3.2,2.375,0.0,3.1,2.2,2.2,0.0,2.25,2.2,2.75,2.3,3.0,3.1,1.9,1.75,3.1,3.1,3.0,2.1,1.9,2.1,1.75,3.0,3.0,2.15,1.75,1.9,0.0,1.79,2.9,3.0,3.0,2.06,Lecce,Parma,Lecce_Parma_2003
105,2.87,1.9,3.75,-0.5,2.0,3.75,3.75,-0.5,4.33,4.0,2.0,4.25,2.9,1.9,1.75,1.9,1.83,2.0,2.88,1.95,2.05,4.0,1.85,1.95,2.87,2.0,1.9,1.9,-0.5,1.79,2.8,2.8,2.85,1.95,Modena,Brescia,Modena_Brescia_2003
106,3.1,1.8,5.0,-0.5,1.8,4.5,4.5,-0.5,4.5,4.5,1.727,4.5,2.87,1.83,1.75,1.9,1.72,1.8,3.0,1.95,2.05,4.4,1.97,1.83,3.0,1.975,1.925,1.79,-0.5,1.9,2.8,2.875,3.0,1.83,Sampdoria,Siena,Sampdoria_Siena_2003
107,3.1,1.65,5.0,-0.75,1.66,5.25,5.25,-0.75,5.0,5.5,1.615,6.25,3.0,1.66,1.8,2.0,1.66,1.67,3.1,1.85,2.0,4.6,1.9,1.6,3.1,1.9,2.0,1.75,-0.75,1.95,3.2,3.25,3.15,1.9,Udinese,Reggina,Udinese_Reggina_2003
108,2.62,2.4,2.75,-0.25,2.37,3.0,3.0,-0.25,2.8,2.875,2.5,2.95,2.75,2.5,1.7,1.85,2.6,2.38,2.8,2.0,2.1,3.0,1.8,2.4,2.8,2.1,1.8,1.95,-0.25,1.75,2.6,2.75,2.8,2.0,Perugia,Sampdoria,Perugia_Sampdoria_2003
109,3.1,1.6,5.5,-0.75,1.57,6.0,6.0,-0.75,6.0,5.5,1.571,6.0,3.2,1.615,1.85,2.0,1.57,1.57,3.2,1.85,1.95,5.2,1.95,1.6,3.2,1.85,2.05,1.9,-0.75,1.79,3.1,3.25,3.1,1.85,Udinese,Lecce,Udinese_Lecce_2003
110,3.1,4.4,1.8,0.75,4.75,1.7,1.7,0.75,1.72,1.667,4.333,1.75,3.2,5.0,1.8,1.95,4.5,4.75,3.2,1.9,2.0,1.7,1.9,4.75,3.2,1.95,1.95,1.85,0.75,1.85,3.1,3.0,3.05,1.9,Ancona,Lazio,Ancona_Lazio_2003
111,3.0,3.8,1.909,0.5,4.0,1.85,1.85,0.5,1.83,1.909,4.0,1.85,2.9,4.0,1.95,1.95,4.0,4.0,3.1,1.9,1.85,1.8,1.95,4.2,3.1,1.85,2.05,1.71,0.5,2.0,3.1,2.875,3.0,1.85,Bologna,Inter,Bologna_Inter_2003
112,2.9,1.75,4.5,-0.5,1.72,4.75,4.75,-0.5,4.5,4.333,1.8,4.75,3.0,1.8,1.9,1.95,1.8,1.73,3.1,1.9,1.9,4.8,2.0,1.8,3.1,1.9,2.0,1.9,-0.5,1.79,2.8,2.875,2.9,1.8,Brescia,Empoli,Brescia_Empoli_2003
113,3.25,1.6,6.0,-0.75,1.57,6.0,6.0,-0.75,6.0,5.5,1.533,6.0,3.2,1.615,2.05,2.1,1.53,1.57,3.2,1.75,1.75,4.8,2.1,1.57,3.2,1.8,2.1,1.71,-0.75,2.0,3.3,3.25,3.25,1.7,Juventus,Parma,Juventus_Parma_2003
114,2.8,2.4,3.0,-0.25,2.3,3.0,3.0,-0.25,2.87,3.0,2.375,3.0,3.0,2.25,1.7,1.8,2.4,2.3,2.88,2.05,2.1,2.9,1.8,2.4,2.87,2.1,1.8,1.95,-0.25,1.75,2.7,2.75,2.8,2.0,Reggina,Chievo,Reggina_Chievo_2003
115,5.5,1.22,11.0,-1.75,1.2,12.0,12.0,-1.75,12.0,12.0,1.2,13.0,5.0,1.2,2.05,1.8,1.16,1.2,5.0,2.05,1.75,10.0,1.8,1.2,5.0,2.1,1.8,1.6,-1.75,2.15,4.6,5.0,5.0,2.0,Roma,Modena,Roma_Modena_2003
116,3.6,5.0,1.4,1.0,6.0,1.5,1.5,1.0,1.44,1.444,7.0,1.45,3.6,7.0,1.8,1.9,6.5,6.0,3.5,1.95,2.0,1.55,1.95,7.25,3.5,1.875,2.025,1.75,1.0,1.95,3.4,3.75,3.65,1.9,Empoli,Roma,Empoli_Roma_2003
117,3.75,1.5,7.0,-1.0,1.44,7.0,7.0,-1.0,8.0,7.0,1.5,7.25,3.6,1.444,1.9,1.85,1.36,1.44,3.6,2.0,1.9,5.6,1.9,1.45,3.6,2.025,1.875,1.85,-1.0,1.85,3.4,3.2,3.65,1.95,Parma,Reggina,Parma_Reggina_2003
118,3.75,1.5,6.5,-1.0,1.5,6.0,6.0,-1.0,9.0,7.0,1.5,7.25,3.6,1.444,1.9,2.0,1.33,1.5,3.5,1.85,1.9,5.6,1.95,1.45,3.5,1.9,2.0,1.85,-1.0,1.85,3.4,3.25,3.65,1.9,Chievo,Ancona,Chievo_Ancona_2003
119,2.8,2.3,2.75,0.0,2.4,2.75,2.75,0.0,2.75,2.75,2.375,2.65,3.0,2.4,1.9,1.95,2.5,2.4,3.0,1.9,1.9,2.9,1.96,2.6,3.0,1.875,2.025,1.79,0.0,1.9,2.8,3.0,2.9,1.88,Lazio,Inter,Lazio_Inter_2003
120,3.4,4.8,1.5,1.0,6.0,1.53,1.53,1.0,1.5,1.533,6.5,1.5,3.4,6.0,1.95,1.9,6.0,6.0,3.4,1.95,1.85,1.6,1.95,7.0,3.4,1.925,1.975,1.75,1.0,1.95,3.3,3.25,3.45,1.9,Lecce,Juventus,Lecce_Juventus_2003
121,4.33,1.35,8.0,-1.25,1.33,8.5,8.5,-1.25,8.5,7.5,1.36,8.5,4.0,1.36,1.95,1.95,1.28,1.33,4.0,1.9,1.85,7.5,,1.35,4.0,1.975,1.925,1.79,,1.9,3.8,3.75,4.1,,Milan,Udinese,Milan_Udinese_2003
122,2.62,2.2,3.5,-0.25,2.2,3.4,3.4,-0.25,3.5,3.4,2.2,3.75,2.75,2.2,1.9,2.05,2.2,2.2,2.75,1.8,1.9,3.3,2.0,2.1,2.75,1.875,2.025,1.95,-0.25,1.75,2.6,2.6,2.8,1.85,Perugia,Brescia,Perugia_Brescia_2003
123,2.87,1.75,5.0,-0.75,1.8,4.5,4.5,-0.75,5.0,5.0,1.667,5.0,3.0,1.727,1.75,1.8,1.72,1.8,3.0,2.05,2.05,4.8,1.8,1.75,3.0,2.1,1.8,2.05,-0.75,1.65,2.8,3.2,3.0,2.05,Sampdoria,Modena,Sampdoria_Modena_2003
124,2.87,1.9,4.5,-0.5,1.9,4.0,4.0,-0.5,4.33,4.0,1.8,4.65,2.9,1.909,1.75,1.95,1.83,1.91,2.9,1.9,2.05,4.0,1.95,1.85,2.9,1.925,1.975,1.95,-0.5,1.75,2.8,2.875,2.9,1.9,Siena,Bologna,Siena_Bologna_2003
125,2.87,2.8,2.25,,3.1,2.1,2.1,0.25,2.2,2.25,3.0,2.3,3.0,3.0,,1.95,3.1,3.1,3.1,1.9,,2.3,,2.9,3.1,,,1.95,,1.75,2.9,2.88,3.0,,Ancona,Parma,Ancona_Parma_2003
126,3.25,1.6,5.0,-0.75,1.67,5.0,5.0,-0.75,6.0,5.5,1.67,5.25,3.2,1.61,,2.0,1.53,1.67,3.2,1.85,,4.8,2.0,1.65,3.2,1.875,2.025,2.0,-0.75,1.71,3.3,3.2,3.2,1.85,Bologna,Empoli,Bologna_Empoli_2003
127,2.75,2.2,3.75,-0.25,2.1,3.5,3.5,-0.25,3.8,3.5,2.0,3.5,3.0,2.0,,2.05,2.0,2.1,2.8,1.8,,3.3,2.0,2.2,2.8,1.875,2.025,2.0,-0.25,1.71,2.6,2.8,2.7,1.85,Brescia,Siena,Brescia_Siena_2003
128,5.5,1.2,10.0,-1.5,1.2,11.0,11.0,-1.5,12.0,12.0,1.22,11.0,5.0,1.2,,1.95,1.16,1.2,5.25,1.9,,10.0,1.9,1.2,5.25,1.95,1.95,1.55,-1.5,2.25,5.0,5.0,5.5,1.95,Inter,Lecce,Inter_Lecce_2003
129,5.0,1.25,11.0,-1.5,1.2,11.0,11.0,-1.5,11.0,12.0,1.2,11.0,5.0,1.2,,2.0,1.2,1.2,5.25,1.85,,9.0,2.0,1.2,5.25,1.8,2.1,1.5,-1.5,2.35,4.5,5.0,5.5,1.85,Juventus,Perugia,Juventus_Perugia_2003
130,2.8,2.2,3.0,-0.25,2.25,3.1,3.1,-0.25,3.0,3.0,2.25,3.15,3.0,2.25,,1.85,2.3,2.25,2.88,2.0,,3.1,1.8,2.3,2.88,2.0,1.9,2.15,-0.25,1.6,2.8,2.88,2.8,2.05,Modena,Chievo,Modena_Chievo_2003
131,2.75,3.2,2.0,0.25,3.25,2.1,2.1,0.25,2.0,2.0,3.4,2.15,3.0,3.5,,2.0,3.8,3.25,3.0,1.85,,2.1,2.0,3.25,3.0,1.9,2.0,1.9,0.25,1.79,2.9,3.0,2.95,1.85,Reggina,Lazio,Reggina_Lazio_2003
132,2.87,2.0,3.4,-0.25,2.05,3.6,3.5,-0.25,3.3,3.5,2.0,3.75,3.0,2.2,,1.95,2.1,2.1,2.88,1.9,,3.6,1.9,2.0,2.88,1.95,1.95,1.95,-0.25,1.75,2.8,3.0,2.9,1.95,Roma,Milan,Roma_Milan_2003
133,2.75,2.1,4.0,-0.25,2.0,3.75,3.75,,3.8,4.0,1.91,4.0,3.0,1.9,,,2.0,2.0,2.88,,,3.5,2.05,2.0,2.88,1.775,2.125,2.0,-0.25,1.71,2.7,2.88,2.8,1.8,Udinese,Sampdoria,Udinese_Sampdoria_2003
134,2.87,2.2,3.2,-0.25,2.1,3.25,3.25,-0.25,3.3,3.25,2.1,3.1,3.0,2.1,1.9,1.95,2.1,2.1,3.0,1.9,1.9,3.0,1.9,2.25,3.0,1.95,1.95,1.9,-0.25,1.79,2.9,3.0,2.95,1.95,Chievo,Udinese,Chievo_Udinese_2003
135,3.0,3.1,2.1,,3.3,2.0,1.91,0.5,2.0,,3.0,2.0,,,,2.05,3.4,3.5,3.2,1.8,,2.1,2.0,3.45,3.2,,,1.9,0.5,1.79,3.0,3.2,3.15,1.85,Parma,Inter,Parma_Inter_2003
136,2.9,1.85,4.0,-0.75,1.83,4.2,4.2,-0.75,4.5,4.33,1.8,4.5,3.0,1.8,1.75,1.9,1.8,1.83,3.0,1.95,2.05,4.0,1.85,1.8,3.0,2.05,1.85,2.05,-0.75,1.65,2.9,3.2,3.1,2.0,Empoli,Ancona,Empoli_Ancona_2003
137,3.5,1.5,6.5,-0.75,1.53,6.0,5.5,-0.75,7.0,6.5,1.5,6.25,3.4,1.5,2.0,1.9,1.44,1.53,3.5,1.95,1.8,5.6,1.9,1.55,3.4,1.95,1.95,1.75,-0.75,1.95,3.4,3.25,3.4,1.95,Lazio,Brescia,Lazio_Brescia_2003
138,2.75,2.2,3.2,-0.25,2.3,3.1,3.1,-0.25,3.2,3.0,2.25,3.15,3.0,2.25,1.7,1.8,2.25,2.3,2.8,2.05,2.1,3.2,1.8,2.28,2.8,2.05,1.85,2.05,-0.25,1.65,2.7,2.75,2.85,2.05,Lecce,Bologna,Lecce_Bologna_2003
139,5.0,1.22,10.0,-1.5,1.25,10.0,10.0,-1.5,11.0,11.0,1.22,12.0,4.5,1.25,2.05,1.9,1.2,1.25,4.75,1.95,1.75,9.5,1.95,1.23,4.75,1.975,1.925,1.71,-1.5,2.0,4.8,5.0,5.0,1.9,Milan,Reggina,Milan_Reggina_2003
140,2.9,4.0,1.62,0.5,4.75,1.73,1.73,0.5,1.66,1.66,5.0,1.72,3.0,5.5,1.95,1.85,5.5,4.75,3.1,2.0,1.85,1.75,1.8,4.85,3.1,2.075,1.825,1.79,0.5,1.9,3.2,3.25,3.15,2.05,Perugia,Roma,Perugia_Roma_2003
141,3.0,3.6,1.8,0.5,3.75,1.91,1.91,0.5,1.8,1.9,4.0,1.85,3.1,4.2,1.85,1.95,4.2,3.75,3.1,1.9,1.95,1.9,1.85,4.25,3.1,1.95,1.95,1.9,0.5,1.79,3.0,3.2,3.1,2.0,Sampdoria,Juventus,Sampdoria_Juventus_2003
142,3.0,2.0,4.0,-0.5,2.0,3.75,3.75,-0.5,3.75,4.0,1.8,4.0,2.9,1.9,1.66,1.8,1.9,2.0,2.88,2.05,2.15,3.8,1.85,2.0,2.88,2.05,1.85,2.0,-0.5,1.71,2.7,3.2,2.85,2.0,Siena,Modena,Siena_Modena_2003
143,2.8,2.7,2.25,0.25,3.0,2.25,2.25,0.25,2.2,2.2,2.88,2.2,3.2,2.87,1.75,1.95,3.2,3.0,3.0,1.9,2.05,2.3,2.0,3.1,3.0,1.9,2.0,2.0,0.25,1.71,3.0,3.0,3.0,1.85,Modena,Lazio,Modena_Lazio_2003
144,2.9,2.1,2.88,-0.25,2.25,3.0,3.0,-0.25,2.8,2.87,2.25,3.0,3.1,2.25,1.8,1.85,2.37,2.25,3.0,2.0,2.0,3.2,1.8,2.3,3.0,2.1,1.8,1.95,-0.25,1.75,2.9,3.0,2.9,2.05,Udinese,Parma,Udinese_Parma_2003
145,2.9,2.7,2.5,0.25,2.62,2.4,2.4,0.25,2.3,2.4,2.62,2.4,3.1,2.62,1.75,2.0,2.9,2.62,3.1,1.85,2.05,2.5,2.05,2.75,3.1,1.775,2.125,2.05,0.25,1.65,2.8,2.88,3.0,1.8,Ancona,Perugia,Ancona_Perugia_2003
146,2.8,2.2,3.2,-0.25,2.2,3.2,3.2,-0.25,3.1,3.1,2.2,3.0,2.87,2.25,1.85,1.85,2.25,2.2,2.88,2.0,1.95,3.2,1.8,2.3,2.88,1.975,1.925,1.85,-0.25,1.85,2.7,2.8,2.9,2.05,Bologna,Chievo,Bologna_Chievo_2003
147,2.87,4.0,1.73,0.5,4.0,1.83,1.83,0.5,1.83,1.83,4.33,1.8,3.2,4.5,1.8,1.9,4.33,4.0,3.1,1.95,2.0,1.9,1.8,4.5,3.1,1.95,1.95,1.85,0.5,1.85,2.8,3.2,3.0,2.05,Brescia,Milan,Brescia_Milan_2003
148,6.0,1.17,12.0,-1.5,1.18,12.0,12.0,-1.5,15.0,12.0,1.17,13.0,5.0,1.2,2.15,2.05,1.12,1.18,5.5,1.8,1.66,12.0,2.05,1.17,5.5,1.825,2.075,1.55,-1.5,2.25,5.2,5.5,5.5,1.8,Inter,Empoli,Inter_Empoli_2003
149,5.0,1.25,10.0,-1.5,1.22,10.0,10.0,-1.5,11.0,10.0,1.25,12.0,5.0,1.22,2.15,1.95,1.2,1.22,5.0,1.9,1.66,9.0,1.95,1.2,5.0,1.925,1.975,1.65,-1.5,2.05,4.5,4.5,5.1,1.9,Juventus,Siena,Juventus_Siena_2003
150,2.9,1.75,4.33,-0.5,1.8,4.33,4.33,-0.5,5.0,4.33,1.8,4.5,3.0,1.8,1.85,1.95,1.72,1.8,3.0,1.9,1.95,4.6,2.05,1.8,3.0,1.925,1.975,1.39,-0.5,1.79,2.9,3.0,3.0,1.8,Reggina,Lecce,Reggina_Lecce_2003
151,3.5,1.4,8.0,-1.0,1.4,8.0,8.0,-1.0,8.0,10.0,1.36,8.0,3.75,1.4,1.85,2.0,1.4,1.4,3.6,1.85,1.95,6.5,2.1,1.4,3.6,1.775,2.125,1.79,-1.0,1.9,3.7,3.75,3.7,1.75,Roma,Sampdoria,Roma_Sampdoria_2003
152,2.9,1.7,5.0,-0.75,1.73,5.0,5.0,-0.75,5.0,5.5,1.62,5.1,3.0,1.66,1.85,1.75,1.72,1.73,3.0,2.1,1.95,4.8,1.85,1.72,3.0,2.05,1.85,1.9,-0.75,1.79,2.9,3.25,3.0,2.0,Sampdoria,Reggina,Sampdoria_Reggina_2003
153,2.9,1.8,5.0,-0.5,1.8,4.33,4.33,-0.5,4.5,5.0,1.73,4.75,3.0,1.72,1.9,1.9,1.8,1.8,3.0,1.95,1.9,4.4,1.95,1.8,3.0,1.975,1.925,1.85,-0.5,1.85,2.8,2.88,3.0,1.9,Siena,Perugia,Siena_Perugia_2003
154,2.87,2.2,3.75,-0.5,2.05,3.75,3.75,-0.5,3.6,3.75,2.0,4.0,2.87,2.0,1.8,1.75,2.0,2.05,2.8,2.1,2.0,3.2,1.75,2.0,2.8,2.1,1.8,1.95,-0.5,1.75,2.7,2.8,2.8,2.1,Chievo,Brescia,Chievo_Brescia_2003
155,3.3,5.4,1.57,1.0,5.5,1.62,1.62,1.0,1.5,1.57,5.5,1.57,3.25,6.0,1.85,2.0,6.5,5.5,3.2,1.85,1.95,1.5,2.05,6.25,3.2,1.8,2.1,1.85,1.0,1.85,3.5,3.25,3.25,1.8,Empoli,Juventus,Empoli_Juventus_2003
156,2.87,3.2,2.38,0.25,3.1,2.2,2.2,0.25,2.1,2.25,2.75,2.3,3.0,3.0,1.95,1.95,3.3,3.1,3.0,1.9,1.85,2.1,1.95,3.0,3.0,1.925,1.975,1.79,0.25,1.9,2.9,3.0,3.0,1.9,Lecce,Lazio,Lecce_Lazio_2003
157,6.5,1.12,15.0,-2.0,1.11,17.0,17.0,,17.0,15.0,1.12,18.2,7.0,1.1,,,1.1,1.11,6.5,,,14.0,1.9,1.1,6.5,2.0,1.9,1.5,-2.0,2.35,6.0,6.0,7.1,1.95,Milan,Ancona,Milan_Ancona_2003
158,2.87,4.0,1.91,0.5,4.0,1.91,1.91,0.5,1.9,1.9,3.75,1.85,3.0,3.8,1.75,1.85,4.0,4.0,2.9,2.0,2.05,1.8,1.9,4.2,2.9,1.975,1.925,1.95,0.5,1.75,3.0,3.0,3.1,1.95,Modena,Inter,Modena_Inter_2003
159,2.9,1.8,5.0,-0.5,1.75,4.75,4.75,-0.5,4.5,4.33,1.73,4.75,3.0,1.8,1.75,1.85,1.8,1.75,3.0,2.0,2.05,4.4,1.85,1.85,3.0,2.025,1.875,1.9,-0.5,1.79,2.8,2.88,2.85,2.0,Parma,Bologna,Parma_Bologna_2003
160,3.75,1.4,8.0,-1.0,1.36,7.5,7.5,-1.0,8.0,9.0,1.36,8.4,4.0,1.4,1.95,2.0,1.36,1.36,4.0,1.85,1.85,6.5,2.0,1.36,4.0,1.875,2.025,1.71,-1.0,2.0,3.7,3.75,4.0,1.85,Roma,Udinese,Roma_Udinese_2003
161,5.0,1.22,11.0,-1.5,1.22,10.0,10.0,-1.5,11.0,10.0,1.2,12.0,5.5,1.2,,1.95,1.2,1.22,5.0,1.9,2.05,10.0,1.85,1.2,5.0,1.95,1.95,1.55,-1.5,2.15,4.6,5.0,5.0,2.0,Milan,Siena,Milan_Siena_2003
162,3.1,4.0,1.8,0.5,3.75,1.9,1.9,0.5,1.72,1.833,4.333,1.85,3.2,4.5,1.9,1.85,4.5,3.75,3.1,2.0,1.9,1.85,1.85,4.3,3.1,1.95,1.95,1.75,0.5,1.95,2.9,3.0,3.0,2.0,Brescia,Roma,Brescia_Roma_2003
163,2.87,1.85,3.75,-0.5,1.9,4.0,4.0,-0.5,4.0,4.0,1.909,4.0,2.9,1.909,1.75,1.75,1.9,1.91,2.9,2.1,2.05,4.2,1.8,1.95,2.9,2.075,1.825,2.05,-0.5,1.65,2.8,3.0,2.9,2.05,Reggina,Empoli,Reggina_Empoli_2003
164,2.7,2.3,2.5,0.0,2.6,2.5,2.5,0.0,2.6,2.5,2.625,2.55,2.875,2.7,1.75,1.95,2.7,2.6,3.0,1.9,2.05,2.9,2.0,2.6,3.0,1.975,1.925,1.85,0.0,1.85,2.8,2.875,3.0,1.85,Ancona,Lecce,Ancona_Lecce_2003
165,3.1,4.2,1.8,0.5,4.2,1.83,1.83,0.5,1.8,1.833,4.333,1.8,3.1,4.0,1.9,1.9,4.0,4.2,3.0,1.95,1.9,1.75,1.9,4.4,3.0,1.975,1.925,1.85,0.5,1.85,3.1,3.0,3.1,1.95,Bologna,Milan,Bologna_Milan_2003
166,4.2,1.33,7.0,-1.25,1.3,8.5,8.5,-1.25,8.5,9.0,1.4,8.5,4.333,1.364,2.0,1.85,1.3,1.3,4.33,2.0,1.8,8.0,1.83,1.33,4.33,2.025,1.875,1.65,-1.25,2.05,3.8,3.75,4.25,2.02,Inter,Siena,Inter_Siena_2003
167,4.33,1.3,9.0,-1.5,1.3,8.5,8.5,-1.5,8.5,9.0,1.333,8.8,4.333,1.286,2.1,1.9,1.28,1.3,4.33,1.95,1.7,8.5,1.8,1.3,4.33,2.05,1.85,1.6,-1.5,2.15,4.0,3.75,4.5,2.05,Juventus,Chievo,Juventus_Chievo_2003
168,3.1,1.8,5.0,-0.5,1.66,5.0,5.0,-0.5,5.0,5.0,1.727,5.15,3.0,1.727,1.9,2.1,1.66,1.67,3.2,1.75,1.9,3.8,2.15,1.7,3.2,1.8,2.1,1.79,-0.5,1.9,3.1,2.875,3.1,1.7,Lazio,Sampdoria,Lazio_Sampdoria_2003
169,2.87,2.4,2.75,0.0,2.5,2.7,2.7,0.0,3.0,2.625,2.375,2.85,3.0,2.5,1.9,2.1,2.25,2.5,2.88,1.75,1.9,2.8,1.75,2.45,2.87,1.8,2.1,1.79,-0.25,1.9,2.8,3.0,2.9,2.1,Perugia,Parma,Perugia_Parma_2003
